,cov_trace,mean_mode_trace,recall,precision
916,0.6392227255684257,8.623405876706839e-05,0.0064,0.9608
917,0.6135879007247698,8.96424450574606e-05,0.0052,0.9604
918,0.603540811046178,8.140051723919456e-05,0.0064,0.9632
919,0.6007989604281858,8.393009974900635e-05,0.0052,0.9652
920,0.5752364306922397,8.633335266070515e-05,0.006,0.966
921,0.550777291232966,8.146778739562457e-05,0.0048,0.9756
922,0.5113632449495193,8.516385050527483e-05,0.0052,0.972
923,0.5154235189525496,8.235885265106549e-05,0.004,0.974
924,0.5120321393543448,7.984844756121377e-05,0.0044,0.974
925,0.502908841073139,8.060487117296354e-05,0.0064,0.9724
926,0.5127220756270734,8.113723873979205e-05,0.0052,0.9724
927,0.5165682415106065,8.537257539295969e-05,0.006,0.9668
928,0.5360540389069699,8.961274592284742e-05,0.0048,0.9716
929,0.506394514575628,8.873678439456734e-05,0.0056,0.9708
930,0.50594050249563,8.524158251662716e-05,0.0048,0.9664
931,0.5457099688306537,9.117433400011979e-05,0.0056,0.9628
932,0.5613878734454145,9.763433346220558e-05,0.0068,0.9588
933,0.5834661039188362,9.664702235431385e-05,0.006,0.9504
934,0.6317316715841483,8.857684968271533e-05,0.0052,0.9532
935,0.6090719870499549,9.219759989769551e-05,0.0056,0.95
936,0.6285052528865027,8.728728884915211e-05,0.0068,0.95
937,0.6131979951722564,8.274242327360216e-05,0.0052,0.9488
938,0.606969120281833,8.006052726071313e-05,0.006,0.9536
939,0.6017063321965537,8.94565667369152e-05,0.0056,0.9544
940,0.6069026418092617,8.923795930917089e-05,0.0064,0.946
941,0.6351483009424277,8.7143396498519e-05,0.006,0.9424
942,0.6429902008462846,8.534270838888184e-05,0.0056,0.942
943,0.6616270026298647,9.173780633084811e-05,0.0068,0.9536
944,0.6100020794709535,0.00010110564186963824,0.0072,0.9508
945,0.5961587902515378,9.418547718596389e-05,0.0068,0.9516
946,0.5889776056651286,9.209848256277165e-05,0.0052,0.952
947,0.5950484222915816,8.98536143494755e-05,0.0056,0.9456
948,0.661309651012431,8.734038715783204e-05,0.006,0.9396
949,0.7022052759124079,8.502145770577981e-05,0.006,0.9388
950,0.6789825236185953,8.504716378048376e-05,0.0064,0.9452
951,0.6418466321064709,9.034710109535077e-05,0.006,0.9496
952,0.6097120239877731,8.718532538651847e-05,0.006,0.956
953,0.5902415794774987,7.984160452926623e-05,0.0056,0.9584
954,0.5781926569223663,9.036956060107274e-05,0.0064,0.956
955,0.5853619774699896,8.101288770314901e-05,0.006,0.958
956,0.5882973218405011,8.739156437911478e-05,0.0064,0.9508
957,0.6216122627580146,8.595700737504933e-05,0.0064,0.9556
958,0.5988797154936201,9.402373869623429e-05,0.006,0.9492
959,0.6147757592299092,8.956627540740667e-05,0.0068,0.9528
960,0.6144443018312481,8.783702459933446e-05,0.006,0.9436
961,0.6569313856938737,8.900691221032885e-05,0.0064,0.9476
962,0.6421098142493233,9.072624360196508e-05,0.0056,0.9332
963,0.7144012470151528,0.00010500272423264516,0.0068,0.93
964,0.7095494380139367,0.0001083649629280778,0.0064,0.9248
965,0.7199235106520072,8.784930931873327e-05,0.0072,0.936
966,0.663417263475086,9.522359302410239e-05,0.0056,0.94
967,0.6457107115770153,9.167079602750537e-05,0.006,0.9444
968,0.6156412183166712,9.051836758103496e-05,0.0052,0.9368
969,0.6519357970257922,9.100887898737614e-05,0.006,0.9352
970,0.6499653184358559,8.707669037400685e-05,0.0056,0.9352
971,0.6384396144947622,8.73863521353055e-05,0.0056,0.938
972,0.6285468092566533,8.485035704316373e-05,0.0056,0.9352
973,0.6213669163147237,8.813175846199769e-05,0.0064,0.9424
974,0.5855885589783592,7.762432912914767e-05,0.0068,0.946
975,0.5709045495731303,7.404799666787279e-05,0.0036,0.9452
976,0.5717321650852187,7.628900406093125e-05,0.0056,0.9452
977,0.5662308838564267,8.309337610469655e-05,0.0032,0.9448
978,0.569912578825791,7.706111333103275e-05,0.0048,0.9508
979,0.5484109622648963,7.115949217795336e-05,0.0036,0.9496
980,0.5375274384663187,7.25735853601482e-05,0.0052,0.9492
981,0.5125576579991493,7.297327558417379e-05,0.0048,0.9408
982,0.5373087480014682,7.819810627459829e-05,0.0052,0.9456
983,0.5120922088397493,7.784857268139825e-05,0.0052,0.9448
984,0.5040110291405108,7.731377003261249e-05,0.0076,0.9496
985,0.4918935609799918,8.695835602062356e-05,0.0056,0.9488
986,0.46118354227402547,9.098477494272985e-05,0.0052,0.9476
987,0.4555606984294183,9.139613299852473e-05,0.0048,0.944
988,0.45222101189553626,8.730610823359421e-05,0.0048,0.944
989,0.44354456902230716,8.221918864973312e-05,0.0052,0.9416
990,0.45153116791776965,8.712606440522812e-05,0.0056,0.9384
991,0.45071522835504246,8.550365956596392e-05,0.0064,0.9348
992,0.4626273668411259,9.203405117690419e-05,0.0056,0.9344
993,0.4735700613434299,8.898820225878974e-05,0.0056,0.9428
994,0.4488156524200844,9.215360261774182e-05,0.0056,0.94
995,0.46169184039879546,8.459848218779969e-05,0.0044,0.934
996,0.47777752076877644,9.015604448352257e-05,0.0052,0.9348
997,0.4761680649783228,9.041468525444027e-05,0.0056,0.932
998,0.4721437799785906,8.496557436538888e-05,0.006,0.9268
999,0.49812910708174574,8.585423357839452e-05,0.0064,0.9244
1000,0.4853282912956375,8.25176740487428e-05,0.006,0.924
1001,0.4899238588548598,7.887932161592575e-05,0.004,0.9324
1002,0.4497043970003852,7.669185236494814e-05,0.0032,0.9252
1003,0.473439179116426,7.925218137535026e-05,0.0036,0.9284
1004,0.44066959111958487,7.536033427039036e-05,0.004,0.9268
1005,0.4312781143361303,7.860962613008069e-05,0.0032,0.9156
1006,0.4647817184316216,7.597017789234348e-05,0.0044,0.9136
1007,0.477203827545657,7.586430610675464e-05,0.0048,0.9028
1008,0.519948702842119,7.75879674791359e-05,0.0048,0.91
1009,0.48518685701579867,8.045119034052374e-05,0.0044,0.9116
1010,0.4747237181065109,8.129412598113519e-05,0.004,0.9132
1011,0.45540424501130566,7.713544762022894e-05,0.0044,0.9224
1012,0.4310573347997564,8.225640186376414e-05,0.0044,0.9244
1013,0.4300474366922992,7.7487125922589e-05,0.0032,0.9216
1014,0.4243488040977022,7.63936375479563e-05,0.0044,0.926
1015,0.4059078679846697,7.939474586820519e-05,0.0052,0.9252
1016,0.42306576652400135,8.744179090329346e-05,0.0052,0.9216
1017,0.4570918083048511,8.513944252996504e-05,0.0048,0.9176
1018,0.46706839462153316,8.499261819363931e-05,0.0056,0.9236
1019,0.4403222484950054,8.893333586936982e-05,0.0068,0.92
1020,0.43626181431880967,8.111699704801227e-05,0.0064,0.9304
1021,0.38380761956218457,8.75468221625601e-05,0.006,0.9208
1022,0.39528564958827833,8.4787043956118e-05,0.0052,0.9184
1023,0.3985997462140991,8.030418212496941e-05,0.0048,0.9188
1024,0.40136319161191847,7.726743391369776e-05,0.0048,0.922
1025,0.39381027524606554,7.473493872431317e-05,0.0064,0.9172
1026,0.43044542398753366,7.096943673568396e-05,0.004,0.9184
1027,0.4073295781136461,7.1088548789706e-05,0.0052,0.91
1028,0.4394260330494811,7.68553647780407e-05,0.0048,0.9156
1029,0.4268616487140612,7.883200561977488e-05,0.004,0.9108
1030,0.4404322298867184,6.974457443018857e-05,0.0052,0.9108
1031,0.45029853157566935,7.121250401645197e-05,0.0048,0.9132
1032,0.4394551793959201,6.875843733022842e-05,0.0044,0.9124
1033,0.4340003298659533,6.541232797679452e-05,0.0052,0.9112
1034,0.42601743845395357,6.525581566751927e-05,0.004,0.9072
1035,0.44071047464126184,7.36318906917174e-05,0.0052,0.9084
1036,0.41820381479935215,7.184877903466559e-05,0.0052,0.9148
1037,0.3788975646264513,7.100474043608059e-05,0.0048,0.9148
1038,0.3801988624424128,7.400536195017444e-05,0.004,0.9204
1039,0.3653185533421906,6.965967636702694e-05,0.004,0.9108
1040,0.4109124137270935,7.006020925135048e-05,0.0048,0.9156
1041,0.40064292100140575,7.314505693992355e-05,0.0048,0.9136
1042,0.4127781330280909,7.517510016201749e-05,0.0052,0.91
1043,0.41592783297446845,8.226041377666732e-05,0.004,0.9076
1044,0.42865045584608663,7.881133529476168e-05,0.004,0.9148
1045,0.3899588519355828,8.320723755389041e-05,0.0048,0.9128
1046,0.3992079538172465,7.331046056857938e-05,0.0048,0.9144
1047,0.3815579008873147,7.582144028237941e-05,0.006,0.9176
1048,0.37238891230442506,8.118000664084192e-05,0.0068,0.9144
1049,0.3712558419496108,7.894401569736442e-05,0.006,0.92
1050,0.3610725445142593,7.459552366861986e-05,0.0056,0.9236
1051,0.34565418266118497,7.117572759061755e-05,0.0044,0.9164
1052,0.35993839729663785,6.613589313202739e-05,0.0044,0.9132
1053,0.36739018215096364,6.562348773540369e-05,0.0064,0.9164
1054,0.3502549754363883,6.686980664302966e-05,0.0064,0.9124
1055,0.3568365622452556,6.508838894897787e-05,0.0032,0.9156
1056,0.34089406450084236,6.300459180147585e-05,0.026,0.9104
1057,0.35047201338302963,6.544678646745584e-05,0.0248,0.8964
1058,0.3964492631550271,6.548511985389474e-05,0.0288,0.8964
1059,0.39266143582113266,6.77456265600739e-05,0.0292,0.8952
1060,0.3884346819547914,6.477240607331875e-05,0.0292,0.888
1061,0.40490418645092907,6.892059211484686e-05,0.0032,0.878
1062,0.4227130170108026,6.508863510675013e-05,0.0028,0.8856
1063,0.40242279740879555,6.505550993347421e-05,0.0032,0.8904
1064,0.38711785962633394,6.553579817699897e-05,0.0024,0.886
1065,0.3937534808066473,6.83556354960424e-05,0.0028,0.8736
1066,0.431314825643764,6.525609168079452e-05,0.0032,0.862
1067,0.4656620492273965,6.297844112781156e-05,0.0036,0.854
1068,0.4828099583455061,6.469634312166348e-05,0.0036,0.8476
1069,0.4976196218764467,6.421210564509737e-05,0.0032,0.842
1070,0.5087414766607594,6.693162429400923e-05,0.0024,0.8428
1071,0.5102066443960329,6.735664732163051e-05,0.0024,0.854
1072,0.48293372184994504,6.855402003643507e-05,0.004,0.8548
1073,0.48201124385858346,6.731236236476575e-05,0.0036,0.8448
1074,0.5059928453613804,6.983750897498868e-05,0.0024,0.8444
1075,0.5048273585370091,7.099858242864476e-05,0.0024,0.8392
1076,0.524605059366164,7.21758377016138e-05,0.0036,0.8364
1077,0.5264215711744864,7.41769789392509e-05,0.0036,0.8292
1078,0.5470860735761813,7.279586112543326e-05,0.004,0.8228
1079,0.5642003755994698,7.803620334793896e-05,0.0028,0.8228
1080,0.560102602844522,7.574067710896515e-05,0.002,0.8192
1081,0.5680421755112972,8.183954789525671e-05,0.0028,0.8248
1082,0.5555737241820453,7.569500619284933e-05,0.0036,0.8316
1083,0.5368150721828943,7.708640064189068e-05,0.002,0.836
1084,0.5263703189633528,6.633346894559459e-05,0.0024,0.8372
1085,0.5289127155290521,7.12953427080546e-05,0.0032,0.8368
1086,0.5329008470923899,7.158603705990984e-05,0.006,0.8296
1087,0.5457231075928615,7.013303103416288e-05,0.0024,0.8272
1088,0.5504163653218825,7.18218090500042e-05,0.004,0.8236
1089,0.561097115686439,7.444689089116676e-05,0.006,0.8296
1090,0.5596665957521215,8.643450450001192e-05,0.006,0.8324
1091,0.547042484757382,8.266981701336373e-05,0.0036,0.8344
1092,0.5524813022346744,7.460935345465613e-05,0.0036,0.84
1093,0.5350931815020594,7.818524005894829e-05,0.0036,0.836
1094,0.5656457836582447,7.698198550837461e-05,0.0028,0.8384
1095,0.5554435956267119,7.532843842732108e-05,0.0048,0.8352
1096,0.5572737657961709,7.83268229807525e-05,0.0052,0.8364
1097,0.5482813064912768,7.724066576411177e-05,0.0052,0.8364
1098,0.5522916202553689,7.629367398650583e-05,0.0028,0.8376
1099,0.5420090550728731,6.712943626602155e-05,0.0056,0.8312
1100,0.5541617154857478,7.04994444156804e-05,0.0044,0.8368
1101,0.5329591144292307,7.592435597982575e-05,0.0056,0.842
1102,0.5189104361127677,7.955200712436754e-05,0.0032,0.8332
1103,0.5397288720548643,7.410131650130921e-05,0.0044,0.8356
1104,0.5402674104948465,7.370112849988344e-05,0.004,0.8332
1105,0.5482197462992999,7.471442532127847e-05,0.0044,0.8252
1106,0.5693668419119273,6.846670200467265e-05,0.004,0.8324
1107,0.5558366332910321,7.944028929816616e-05,0.0028,0.8268
1108,0.5739152624744908,7.199404797870826e-05,0.004,0.8424
1109,0.5307980737265485,7.441856272011514e-05,0.0028,0.8472
1110,0.5210084753706026,7.469146997153428e-05,0.0028,0.8492
1111,0.511484271451023,6.848871725850168e-05,0.0028,0.856
1112,0.49074449239623363,7.596555391922174e-05,0.0036,0.8656
1113,0.4590312784857628,8.035570322247293e-05,0.0028,0.8712
1114,0.4439787067624631,7.706242388968038e-05,0.0044,0.868
1115,0.4462128934291955,6.688136881483368e-05,0.0032,0.8704
1116,0.44376039491994385,7.165739658003336e-05,0.0028,0.8812
1117,0.4141896889218728,6.901504226862445e-05,0.0036,0.8924
1118,0.3793414003941256,7.09467076157977e-05,0.002,0.8852
1119,0.39302520431353755,6.7895234626299e-05,0.0032,0.8832
1120,0.40028068412529255,7.209846130495784e-05,0.0024,0.8876
1121,0.38601387077293015,7.013586803790694e-05,0.0024,0.8804
1122,0.4051679369487617,6.595842885863753e-05,0.0044,0.8844
1123,0.39327439648997403,6.661417756587311e-05,0.004,0.8852
1124,0.39570697602847366,6.802085843414459e-05,0.0032,0.8844
1125,0.3912627641323388,6.799098071845635e-05,0.0028,0.8892
1126,0.38313619537942184,6.743682067613052e-05,0.0024,0.8848
1127,0.4014504508540574,6.995559205289268e-05,0.0028,0.888
1128,0.3954062488487921,7.492590386383548e-05,0.0032,0.8708
1129,0.44013895235368755,7.636921943382429e-05,0.0028,0.874
1130,0.4412416143551366,7.080942966438162e-05,0.0028,0.8768
1131,0.44045643946104807,7.037605375608585e-05,0.0032,0.8664
1132,0.4697991070579814,7.268783114798386e-05,0.002,0.8672
1133,0.45990274511884965,6.738961257710708e-05,0.0028,0.8748
1134,0.4483078356515946,5.8886180781718776e-05,0.0032,0.8668
1135,0.46458788791849054,5.974355149230575e-05,0.0044,0.8608
1136,0.48107361932589704,6.187860299237499e-05,0.0028,0.8568
1137,0.4899375359718884,7.116643700123974e-05,0.004,0.8616
1138,0.4735940108797239,6.415595353842643e-05,0.002,0.8668
1139,0.46488511122810966,7.164918472914187e-05,0.0024,0.8704
1140,0.45297516947657473,6.94068892638864e-05,0.0024,0.8588
1141,0.47746438609319003,6.614867380613577e-05,0.0028,0.858
1142,0.4828430334751964,6.95801239200391e-05,0.0028,0.8528
1143,0.4981237017489442,7.270879034677197e-05,0.0028,0.8476
1144,0.5038397491793962,6.708646940984311e-05,0.0016,0.8588
1145,0.4684480670805993,6.87281737914142e-05,0.0028,0.8536
1146,0.4811231196336853,6.094278412221043e-05,0.002,0.8552
1147,0.47786825418421175,6.191658350513052e-05,0.0024,0.8468
1148,0.4998838003613149,7.210335355744371e-05,0.0028,0.8524
1149,0.4923889981435864,7.061945565729581e-05,0.0016,0.8664
1150,0.46328577769562784,7.06286026537021e-05,0.0024,0.866
1151,0.45766431556244175,6.934607065068991e-05,0.0008,0.87
1152,0.44794854722434335,6.909191941631196e-05,0.0028,0.8708
1153,0.45204301762665855,7.548176335168971e-05,0.0016,0.884
1154,0.41226847245003667,6.354926260547096e-05,0.002,0.8808
1155,0.4276880059454528,7.206194275876273e-05,0.0032,0.8704
1156,0.45686029762421143,6.650289609268844e-05,0.0024,0.8644
1157,0.4815848453141823,6.751937995671292e-05,0.0024,0.872
1158,0.46030968313873316,6.643512465239246e-05,0.0016,0.876
1159,0.45770520152577565,6.717426759897244e-05,0.0028,0.8824
1160,0.45254042853645854,6.440161789294889e-05,0.0016,0.8752
1161,0.47915439282077743,7.012270980395253e-05,0.0024,0.8732
1162,0.4934105106803113,6.580570255991974e-05,0.002,0.8692
1163,0.5126442667248616,6.781825358403033e-05,0.0024,0.8712
1164,0.5038009350474406,6.651977295551004e-05,0.0024,0.8688
1165,0.5069801641555947,7.222522704357709e-05,0.0016,0.8776
1166,0.4639165130418825,6.862768424659674e-05,0.0028,0.8744
1167,0.4913930992428962,7.241316869501865e-05,0.0032,0.8812
1168,0.4817273629355713,7.536040840059859e-05,0.002,0.8756
1169,0.5100227609227312,7.9685865994734e-05,0.002,0.8808
1170,0.48372225440420286,7.26282671558787e-05,0.0024,0.8796
1171,0.4886256830150344,6.637512353296192e-05,0.0028,0.87
1172,0.5174698213610529,7.190265199129062e-05,0.0024,0.87
1173,0.5137677766011994,7.072114322132926e-05,0.002,0.8704
1174,0.5007299291754266,7.477441619487942e-05,0.002,0.8756
1175,0.5017480233161205,7.633321316381208e-05,0.0016,0.8788
1176,0.47838015476878243,7.650417722532567e-05,0.0016,0.8852
1177,0.45199063234973796,7.496218784565302e-05,0.0012,0.882
1178,0.45728174750705264,7.128496247265156e-05,0.0016,0.8796
1179,0.4659542383494533,6.922102289961336e-05,0.0012,0.882
1180,0.4537980309960999,7.080275315293878e-05,0.0016,0.8804
1181,0.44626817075619357,7.202327526117906e-05,0.002,0.8836
1182,0.4283500102735858,7.387374361340233e-05,0.0032,0.8928
1183,0.4081773223416964,7.793574800961343e-05,0.0016,0.8924
1184,0.39551216407471196,7.74963802761353e-05,0.0016,0.8896
1185,0.4133120341824574,7.950171401553989e-05,0.0028,0.8876
1186,0.41971151994861844,7.411227962745589e-05,0.002,0.8908
1187,0.4052699005544834,7.869383424845077e-05,0.0028,0.898
1188,0.3750389108137018,7.685308645964808e-05,0.002,0.9012
1189,0.3689316157725414,7.391203582878856e-05,0.002,0.8916
1190,0.40502292215099284,9.263765387865723e-05,0.002,0.8984
1191,0.39247032144258837,8.208504532637213e-05,0.0024,0.8996
1192,0.38676329149505706,8.116840810835319e-05,0.0032,0.896
1193,0.39328224453627153,8.834267495307244e-05,0.0024,0.8928
1194,0.39867890559838903,8.756362129081489e-05,0.0036,0.89
1195,0.41838888322608153,9.694402478928622e-05,0.0032,0.8848
1196,0.4288301026377882,0.00010465535258095134,0.002,0.8912
1197,0.4164114475974451,9.430029396232551e-05,0.0036,0.8944
1198,0.39534882376100816,8.418803212332753e-05,0.0028,0.8956
1199,0.39754020405662444,8.462409649732282e-05,0.0024,0.8904
1200,0.4128278175202558,9.306357629392531e-05,0.0024,0.9024
1201,0.38477725504811733,9.18805352731865e-05,0.0012,0.8852
1202,0.4248714762786534,9.089474991645854e-05,0.002,0.884
1203,0.42349204578348576,9.749921856646611e-05,0.0024,0.8696
1204,0.45726241767508263,8.862986462390442e-05,0.0024,0.864
1205,0.46798368818209296,8.210963439773099e-05,0.0032,0.8616
1206,0.47478006530953476,8.206788702405229e-05,0.0036,0.8548
1207,0.49066961592267094,8.652660573541566e-05,0.0032,0.8592
1208,0.4709789448626578,8.467469987542863e-05,0.0032,0.864
1209,0.4565245584061549,8.50459674070645e-05,0.0024,0.8576
1210,0.4676937914019327,8.655559962131976e-05,0.0036,0.8604
1211,0.45752694481463607,8.544852278965807e-05,0.0032,0.8676
1212,0.4410475514418416,9.967235517242544e-05,0.0028,0.874
1213,0.4216081147464941,8.898283535367627e-05,0.0024,0.8676
1214,0.4433000056335593,9.133571983181303e-05,0.002,0.8796
1215,0.4123569910895536,8.513675693068039e-05,0.0016,0.8864
1216,0.38440590773954886,9.67400441956826e-05,0.002,0.8792
1217,0.397623937623141,9.912424232830481e-05,0.178,0.872
1218,0.4168174646986638,8.835982798015876e-05,0.0028,0.8692
1219,0.42526304200398746,9.664729502145259e-05,0.0028,0.8724
1220,0.4170944476427384,0.00010829587128548981,0.0024,0.872
1221,0.41778952404180525,8.448417385420896e-05,0.002,0.8696
1222,0.4241107148718688,9.990613979712687e-05,0.004,0.868
1223,0.4265256655766666,9.13834314063608e-05,0.0028,0.8548
1224,0.4634202007904374,9.332342301288915e-05,0.1736,0.8508
1225,0.46930464178383335,9.320812883348023e-05,0.174,0.856
1226,0.4574685209117261,9.24717771540586e-05,0.0024,0.8584
1227,0.45132368751641305,8.934753802696102e-05,0.002,0.8572
1228,0.4558918519366547,8.854768364516957e-05,0.1756,0.8496
1229,0.4742885924970059,9.266055721967922e-05,0.1756,0.8536
1230,0.4624643083473733,9.391761256460888e-05,0.1756,0.8576
1231,0.45517376036397816,9.966853732269486e-05,0.1756,0.8548
1232,0.45908010164907087,8.54825504039872e-05,0.0028,0.8592
1233,0.4458068383758398,8.359844887928053e-05,0.004,0.8572
1234,0.45110833411748685,9.0184385405548e-05,0.0024,0.8576
1235,0.45069027379707716,8.236005587895231e-05,0.002,0.8572
1236,0.4504300928780506,7.44959898288328e-05,0.0024,0.8676
1237,0.4201886310467724,8.565183937296757e-05,0.0032,0.8644
1238,0.4322068159028013,8.04883644310682e-05,0.0028,0.8552
1239,0.4575516689755368,8.181748826262045e-05,0.0032,0.85
1240,0.4722047457208681,8.145799709480718e-05,0.002,0.8452
1241,0.4854689843955822,8.095765720068037e-05,0.0032,0.8452
1242,0.4821550614850298,7.82993819557512e-05,0.002,0.8524
1243,0.46791222821746065,7.888239921373971e-05,0.002,0.8536
1244,0.46443445823539,7.778312372178442e-05,0.0024,0.8608
1245,0.44462019577907863,7.543073341993716e-05,0.004,0.8576
1246,0.4532802991363244,7.825091678164063e-05,0.0024,0.8632
1247,0.4406445443508379,8.02350634359892e-05,0.0028,0.8632
1248,0.44006085682373913,7.730665471103798e-05,0.002,0.8612
1249,0.44548493104721976,7.567865432628077e-05,0.0028,0.8664
1250,0.4316534534578322,7.647226475612013e-05,0.0032,0.8632
1251,0.44036828368602793,7.454439724765194e-05,0.0024,0.8656
1252,0.43165275492654814,7.260949073881607e-05,0.004,0.8684
1253,0.4246643547296314,7.448941491850744e-05,0.0024,0.866
1254,0.43110019827065127,7.49664820474772e-05,0.002,0.854
1255,0.4633273547044048,7.907194200803384e-05,0.002,0.846
1256,0.4818623442585151,7.67330326106888e-05,0.0036,0.8608
1257,0.44464910326615575,8.115124219156514e-05,0.0028,0.8596
1258,0.44696787153916784,7.628470685793571e-05,0.0028,0.8552
1259,0.45925789913629267,7.3577136517627e-05,0.0044,0.8516
1260,0.46769757761558406,7.643748835295124e-05,0.0024,0.8636
1261,0.43434226248832936,7.263703419972637e-05,0.0032,0.8528
1262,0.4645885554452708,7.287574734079986e-05,0.002,0.852
1263,0.4679420397285268,7.340222604247738e-05,0.0036,0.8656
1264,0.4292086588039352,7.632322255352393e-05,0.004,0.8836
1265,0.38226659305984756,8.000262020793562e-05,0.0024,0.8856
1266,0.373255278864458,7.202740575593653e-05,0.0036,0.8876
1267,0.37047774795247324,7.293093842013307e-05,0.002,0.8924
1268,0.35372662257446863,7.184117974800463e-05,0.0032,0.9072
1269,0.3070478788533989,7.226482108047745e-05,0.0032,0.9124
1270,0.2960848921354501,7.100069660611184e-05,0.0024,0.9176
1271,0.2793560094225197,7.553821727567297e-05,0.002,0.9264
1272,0.24800895689045613,7.056880023483779e-05,0.0032,0.9308
1273,0.2366874361052111,7.463553690042034e-05,0.0036,0.9308
1274,0.2404253464410476,7.454463429256981e-05,0.004,0.9296
1275,0.23952878930500854,7.628962912054788e-05,0.0032,0.9308
1276,0.23700211067459526,7.635616958101577e-05,0.0024,0.9232
1277,0.26195202377709137,7.525784530831373e-05,0.0024,0.9224
1278,0.26445924342199456,6.962889484104625e-05,0.0028,0.9192
1279,0.27566977167359774,7.055007265386917e-05,0.002,0.91
1280,0.3055815719307765,7.219874060736381e-05,0.0012,0.9132
1281,0.29239537988643005,6.680685928733788e-05,0.0024,0.9176
1282,0.28060490948186545,7.424660607194039e-05,0.0032,0.9144
1283,0.2902459413743404,7.410506061147051e-05,0.0024,0.9088
1284,0.30848808431857355,6.908808044069832e-05,0.0024,0.9076
1285,0.3098383017504798,7.043315211867423e-05,0.0036,0.9068
1286,0.31151895094836635,7.223836179299191e-05,0.0032,0.9048
1287,0.3195878078553982,6.6946990367528e-05,0.0028,0.8992
1288,0.33575481678718894,6.684231048701875e-05,0.0032,0.8956
1289,0.34792101709458023,6.767339470710404e-05,0.0024,0.8828
1290,0.3822665830853501,7.008975733060736e-05,0.0028,0.878
1291,0.3973682176986144,6.830189147109807e-05,0.0032,0.8784
1292,0.3957693411393036,6.742934739713286e-05,0.0032,0.8848
1293,0.37662382248975573,6.895447515618651e-05,0.0032,0.8912
1294,0.35484966898226156,7.36001218772133e-05,0.0032,0.9036
1295,0.3239257976902128,7.263191838368746e-05,0.0032,0.9184
1296,0.2749870726382749,7.552977228608795e-05,0.004,0.92
1297,0.2735719348959476,6.889320291360144e-05,0.004,0.9208
1298,0.2696886457480693,7.517309515730353e-05,0.004,0.9248
1299,0.2586088875725898,7.226872176306925e-05,0.0036,0.9276
1300,0.24480268809982436,7.097689806919993e-05,0.0028,0.9336
1301,0.2270632007334929,7.369379836181798e-05,0.0028,0.9388
1302,0.21027908736489034,6.807107700066746e-05,0.0024,0.9464
1303,0.1881623059983979,6.922979450118901e-05,0.0036,0.9496
1304,0.17603640655573555,6.94695529547708e-05,0.0036,0.9524
1305,0.16794281760941712,6.945447397875264e-05,0.0052,0.952
1306,0.17064942860805704,7.106606622301709e-05,0.0032,0.9524
1307,0.16801463880643527,6.907304236608114e-05,0.0036,0.9532
1308,0.16546551101632545,7.216633970565456e-05,0.002,0.9548
1309,0.16151477235727574,6.619005207169045e-05,0.0028,0.9524
1310,0.16813500335921924,6.450044358861427e-05,0.0032,0.9536
1311,0.1628796561931738,6.35001235677631e-05,0.0036,0.948
1312,0.18292035622882652,6.263710380951989e-05,0.0028,0.9512
1313,0.1708316709282551,6.676483213921287e-05,0.0032,0.9508
1314,0.17253918062533768,6.569593041020205e-05,0.0032,0.9444
1315,0.19380114260183406,6.592738229181677e-05,0.0028,0.9468
1316,0.18700199458839065,6.87494933834531e-05,0.004,0.948
1317,0.1775395725421573,6.48939207827112e-05,0.0036,0.944
1318,0.1931674412347449,6.83405426919441e-05,0.0032,0.9448
1319,0.19190516235442645,6.507858155089742e-05,0.0044,0.9484
1320,0.18276550862737806,6.942020513409902e-05,0.0032,0.9544
1321,0.1615279418982005,7.336944073109273e-05,0.0036,0.956
1322,0.15489526781376295,7.334757242698083e-05,0.0036,0.9524
1323,0.16566374119162963,6.681605123402067e-05,0.0036,0.9512
1324,0.17375692862811026,6.532825905283815e-05,0.0036,0.9492
1325,0.18035250682826603,6.670348952827569e-05,0.0036,0.9412
1326,0.20540284141298654,6.34577128981793e-05,0.0028,0.9352
1327,0.2250179333507188,6.851247911721545e-05,0.0028,0.9288
1328,0.24552519309851872,6.94473645926266e-05,0.0028,0.9328
1329,0.2339669439481938,7.072763613905048e-05,0.0028,0.928
1330,0.24927187681455648,6.499888429391441e-05,0.0056,0.9312
1331,0.23764931385888283,6.625823119890928e-05,0.0036,0.9324
1332,0.23276411857831275,6.761812559855504e-05,0.0044,0.9312
1333,0.23921565516550608,6.834182986483007e-05,0.0048,0.9232
1334,0.2645476883530916,7.53384673788968e-05,0.0052,0.9304
1335,0.24079060816302572,6.911236356728278e-05,0.0036,0.9336
1336,0.23087710345039444,7.172386901573363e-05,0.0044,0.9252
1337,0.2565500480863607,7.969854986717649e-05,0.0048,0.9256
1338,0.25547174589204835,8.06650518197881e-05,0.0032,0.9264
1339,0.25569579827443495,7.09222934708418e-05,0.0036,0.9196
1340,0.2760161600644937,7.169023101927024e-05,0.0036,0.9176
1341,0.2812599351968363,6.605221913161744e-05,0.004,0.9244
1342,0.2583527049055647,6.928547297868048e-05,0.0028,0.9316
1343,0.23585083644671204,6.891557454997619e-05,0.004,0.9432
1344,0.20155428543292214,7.039453366858661e-05,0.004,0.9404
1345,0.20789431508248202,6.914161191319063e-05,0.0036,0.948
1346,0.18547676478012237,6.967981951265298e-05,0.0032,0.9504
1347,0.17771193950420583,6.657978685531269e-05,0.0032,0.954
